text,tokenized,cluster
astaga sensasi lagi masa habis makan jantung tidak berdetak berhenti melambat nafas sesak tidak mulut langsung kering langsung gemetar langsung kliyengan jalan bergelombang kaki tangan dingin ujian orang mati tolong tidak kuat sensasi ini ada pernah ngalamin aku habis makan menikmati hidangan,astaga sensasi lagi masa habis makan jantung tidak berdetak berhenti melambat nafas sesak tidak mulut langsung kering langsung gemetar langsung kliyengan jalan bergelombang kaki tangan dingin ujian orang mati tolong tidak kuat sensasi ini ada pernah ngalamin aku habis makan menikmati hidangan,0
sini semalem mimpi buruk yang ngomong hidup sudah tidak lama ujung kan kebangun takut sudah mingu gerd kambuhhh takut iya allah kesiksa jeadaa punya anak laagi aktif minta doa yang ada di gruf ini semoga di kesembuhan laahir batin di paanjangkaan umur,sini semalem mimpi buruk yang ngomong hidup sudah tidak lama ujung kan kebangun takut sudah mingu gerd kambuhhh takut iya allah kesiksa jeadaa punya anak laagi aktif minta doa yang ada di gruf ini semoga di kesembuhan laahir batin di paanjangkaan umur,0
helo ada tau mimpi salah anggota tubuh dikubur tandanya jadi mau curhat tadi tidur mimpi kalau tangan di potong di timbun tanah di kubur bisa tidak berbuat tapi tiba tangan  anehnya itu tangan yang tertimbun tanah masih ada bertanda yah aku takut,helo ada tau mimpi salah anggota tubuh dikubur tandanya jadi mau curhat tadi tidur mimpi kalau tangan di potong di timbun tanah di kubur bisa tidak berbuat tapi tiba tangan anehnya itu tangan yang tertimbun tanah masih ada bertanda yah aku takut,0
berumah tangga tahun suami sering nyakitin hati terus orang tua broken rumah lama sering gampang emosian suka tempramental mudah tersinggung kadang suka nangis badan tidak tenaga nya kalau malam susah tidur orang terdekat juga perasaan seperti tidak peduli yang aku seperti tiba suka nangis,berumah tangga tahun suami sering nyakitin hati terus orang tua broken rumah lama sering gampang emosian suka tempramental mudah tersinggung kadang suka nangis badan tidak tenaga nya kalau malam susah tidur orang terdekat juga perasaan seperti tidak peduli yang aku seperti tiba suka nangis,0
obat obat  bilang obat cocok benar ngakak penyakit mau obatin dmana tidak sembuh orang penyakit di sama pikiran bilang sesak nafas dada panas jantung sakit tau asam lambung asam lambung tidak akan sembuh tiap orang yang nama asam lambung penyebab hanya pikiran,obat obat bilang obat cocok benar ngakak penyakit mau obatin dmana tidak sembuh orang penyakit di sama pikiran bilang sesak nafas dada panas jantung sakit tau asam lambung asam lambung tidak akan sembuh tiap orang yang nama asam lambung penyebab hanya pikiran,0
sebener tidak sesak nafas dada panas kleyengan perut perih ulu hati kiri sakit asam lambung gerd pasti rasa sakit kalau tanya seperti berarti anxiety tau anxiety buat kamu bertanya rasa takut cemas kalau punya penyakit anxiety jangan tanya tiap orang ke orang yang pernah ngalamin,sebener tidak sesak nafas dada panas kleyengan perut perih ulu hati kiri sakit asam lambung gerd pasti rasa sakit kalau tanya seperti berarti anxiety tau anxiety buat kamu bertanya rasa takut cemas kalau punya penyakit anxiety jangan tanya tiap orang ke orang yang pernah ngalamin,0
enak ya kitapkirannya mati melulusering keliyengan takut melulu berusaha dari barang otak tidak bisa atur malam mimpi buruk untuk yang segudang aktivitasbuat yang bertemu orang harus masuk tempat kerja ku bingung untuk redaain barangdi tiba bisa keluar itu tidak untuk orang aku,enak ya kitapkirannya mati melulusering keliyengan takut melulu berusaha dari barang otak tidak bisa atur malam mimpi buruk untuk yang segudang aktivitasbuat yang bertemu orang harus masuk tempat kerja ku bingung untuk redaain barangdi tiba bisa keluar itu tidak untuk orang aku,0
setiap kerja tempat waswas ada takut bisa pekerjaannya berangkat kerja takut kepikiran sampai rumah merasakan itu hanya sudah pindah perusahaan baru masuk rasanya seperti terus hanya bertahan minggu perusahaan masa harus balik ke perusahaan lagi sih yang ada prospeknya bingung,setiap kerja tempat waswas ada takut bisa pekerjaannya berangkat kerja takut kepikiran sampai rumah merasakan itu hanya sudah pindah perusahaan baru masuk rasanya seperti terus hanya bertahan minggu perusahaan masa harus balik ke perusahaan lagi sih yang ada prospeknya bingung,0
maaf duluan orang omongan nya nyakitin hati berat meskipun salah ngeganjel hati sih salah salah minta maaf lagi paling tidak suka kaka ifar yang suka menjelek jelek keluarga ku sakit hati saat berdoa allah allah aku sakit hati semoga dapat hidayah dengen yang mereka sudah perbuat allah,maaf duluan orang omongan nya nyakitin hati berat meskipun salah ngeganjel hati sih salah salah minta maaf lagi paling tidak suka kaka ifar yang suka menjelek jelek keluarga ku sakit hati saat berdoa allah allah aku sakit hati semoga dapat hidayah dengen yang mereka sudah perbuat allah,0
satu minggu diemin suami  ijinin urus kaka melahirkan sc di rumah stress ada teman ngobrol uang punya tercapai apa salah coba bantu kaka toh tidak selama di paling minguu marah tidak ngeluapin tidak ngomng gimana ngeyakinin nya tidak bisa teriak yang ada anja anak aku yang kena imbas nya,satu minggu diemin suami ijinin urus kaka melahirkan sc di rumah stress ada teman ngobrol uang punya tercapai apa salah coba bantu kaka toh tidak selama di paling minguu marah tidak ngeluapin tidak ngomng gimana ngeyakinin nya tidak bisa teriak yang ada anja anak aku yang kena imbas nya,0
tipe orang bisa dibilang friendless sahabat orang anti sosial anti teman saja suka pilih pilih orang akan jadiin teman deket sahabat orang tidak bau badan tidak suka ngerepotin bisa dibilang bukan dari kalangan orang susah maaf tidak mereka beban karena sering ngutang atau minta itu mending tidak teman menambah beban aku menurut sifat aku itu tidak terima kasih,tipe orang bisa dibilang friendless sahabat orang anti sosial anti teman saja suka pilih pilih orang akan jadiin teman deket sahabat orang tidak bau badan tidak suka ngerepotin bisa dibilang bukan dari kalangan orang susah maaf tidak mereka beban karena sering ngutang atau minta itu mending tidak teman menambah beban aku menurut sifat aku itu tidak terima kasih,0
cerita rumah orang tua ada tetangga tetangga ngasih jalan motor orang tua ingin bisa lewat masuk mobil memang hak tetangga coba nego tetangga beli itu jalan lewat mobil tetangga tidak mau kasih jalan mobil orang tua keras kepala susah nasehatin berhari kepikiran setiap hariberdo a di luluh hati orang tua aku tapi aku juga ikhtiar bagai mana nya hati orang tua aku luluh,cerita rumah orang tua ada tetangga tetangga ngasih jalan motor orang tua ingin bisa lewat masuk mobil memang hak tetangga coba nego tetangga beli itu jalan lewat mobil tetangga tidak mau kasih jalan mobil orang tua keras kepala susah nasehatin berhari kepikiran setiap hariberdo a di luluh hati orang tua aku tapi aku juga ikhtiar bagai mana nya hati orang tua aku luluh,0
penyakit lingkaran setan dari maag ke gerd dari gerd muncul anxiety penyebab gerd muncul ya si anxiety anxiety adalah kondisi pikiran merasa takut mati takut atau takut pepergian lain anxiety gerd respon penyakit di padahal badan nya sehat pikiran takut terlalu pokus nama nya sakit sakit juga jadi berasa parah yang harus di perbaiki hanya mental dan olah raga harus adaptasi,penyakit lingkaran setan dari maag ke gerd dari gerd muncul anxiety penyebab gerd muncul ya si anxiety anxiety adalah kondisi pikiran merasa takut mati takut atau takut pepergian lain anxiety gerd respon penyakit di padahal badan nya sehat pikiran takut terlalu pokus nama nya sakit sakit juga jadi berasa parah yang harus di perbaiki hanya mental dan olah raga harus adaptasi,0
psimis sudah nyerah bilang makan bertahan hidup sudah bsa ngapai sudah bsa kesal bicara badan langsung lemas dada seperti tertekan tau kapan hidup jujur saja aku malu orang tua bahagiain belum bisa mandiri gara penyakit aku tanya jga kalian yang sudah punya anak cowok anaknya mau nikah kalian sakit hati aku seperti hati ibu aku sakit aku mengucap akan menikah aku mati,psimis sudah nyerah bilang makan bertahan hidup sudah bsa ngapai sudah bsa kesal bicara badan langsung lemas dada seperti tertekan tau kapan hidup jujur saja aku malu orang tua bahagiain belum bisa mandiri gara penyakit aku tanya jga kalian yang sudah punya anak cowok anaknya mau nikah kalian sakit hati aku seperti hati ibu aku sakit aku mengucap akan menikah aku mati,0
gimna ngilangin takut parno hari ngecekin telinga terusbawaanya badan lemes jantung berdebar kenceng sbnernya tidak tau tlinga layu gmna tidak tau hari selalu ngecek telinga terustolong teman telinga gppkan normal yah tolong nakut sudah bner kesal sampai nangis sekenceng tolong kasih semangat yahcuma yang bantu kluarga aku  yang tau aku sakit seperti di grup ini yang ngertiin aku,gimna ngilangin takut parno hari ngecekin telinga terusbawaanya badan lemes jantung berdebar kenceng sbnernya tidak tau tlinga layu gmna tidak tau hari selalu ngecek telinga terustolong teman telinga gppkan normal yah tolong nakut sudah bner kesal sampai nangis sekenceng tolong kasih semangat yahcuma yang bantu kluarga aku yang tau aku sakit seperti di grup ini yang ngertiin aku,0
yang takut orang meninggal karena takut mati tapi takut orang mati setiap orang mati dengar kabar orang mati langsung gemeteran berdebar lemes kringat dingin kaki tangan serasa dingin kemarin ada tetangga tua dy sakit parah dy bahwa dy pergi hari selasa takut dengar suara berisik luar pikiran langsung kemana langsung lemes berdebar dan gemetar mohon gimana solusi ini punya anak bayi kasihan badan rasa seperti ini jadi fokus juga ke baby,yang takut orang meninggal karena takut mati tapi takut orang mati setiap orang mati dengar kabar orang mati langsung gemeteran berdebar lemes kringat dingin kaki tangan serasa dingin kemarin ada tetangga tua dy sakit parah dy bahwa dy pergi hari selasa takut dengar suara berisik luar pikiran langsung kemana langsung lemes berdebar dan gemetar mohon gimana solusi ini punya anak bayi kasihan badan rasa seperti ini jadi fokus juga ke baby,0
aaku cerita bulan ngrasa ada dunia mikirin dadaku langsung sesak kepala pusing prises ngerjain skripsi akhir aku akan ketemu lebaran akan ada takut aku cek telinga aku katanya orang mau ada telinganya layu aku cek telinga aku karena takut akan cepat ada tiap mikir skripsi rasanya itu bentar aku ada sering yang ini takut akan ketemu lebaran lagi tahun depan aku mikir langsung dadaku sesak sekali sesaknya sampai kepala pusing,aaku cerita bulan ngrasa ada dunia mikirin dadaku langsung sesak kepala pusing prises ngerjain skripsi akhir aku akan ketemu lebaran akan ada takut aku cek telinga aku katanya orang mau ada telinganya layu aku cek telinga aku karena takut akan cepat ada tiap mikir skripsi rasanya itu bentar aku ada sering yang ini takut akan ketemu lebaran lagi tahun depan aku mikir langsung dadaku sesak sekali sesaknya sampai kepala pusing,0
bingung bertahan ceraidiposisi anak usia takut broken rumah setega itutapi suami gatal suka selingkuh cuek pedulibingung gmnkrna nasibku sudah kasih sayang dari orang tuamasak anku ngerasain seperti kurasanya hambar ada tersiksa selalu gatalbingung akunya cerai tidak tega anak tau gpunya orang tua lengkap sakit bgtaku juga merasa kesepian hari rasanya seperti masih ingin main teman karena pasangan tidak bikin aku bahagia sakit hati haribingung bagaimana apa aku harus tegain anak gitu,bingung bertahan ceraidiposisi anak usia takut broken rumah setega itutapi suami gatal suka selingkuh cuek pedulibingung gmnkrna nasibku sudah kasih sayang dari orang tuamasak anku ngerasain seperti kurasanya hambar ada tersiksa selalu gatalbingung akunya cerai tidak tega anak tau gpunya orang tua lengkap sakit bgtaku juga merasa kesepian hari rasanya seperti masih ingin main teman karena pasangan tidak bikin aku bahagia sakit hati haribingung bagaimana apa aku harus tegain anak gitu,0
halo teman ngalamin ya ngalamin susah tidur hari tidur mengganggu yang suka makan malas makan penginya nangis tanpa sebenernya badan kesal mata sudah ngantuk merem niat tidur pikiran berasa penuh ngerasa lupa tidur malam usaha tidur tapi yang hanya merem ber jam jam pules sedih karena dari kejadian ini yang ku pikirkan takut aku stress gil kecemasan aku benar sekali tangan suka tiba gemetar tolong teman barangkali  seperti ini kira bagaimana iya bisa tidur,halo teman ngalamin ya ngalamin susah tidur hari tidur mengganggu yang suka makan malas makan penginya nangis tanpa sebenernya badan kesal mata sudah ngantuk merem niat tidur pikiran berasa penuh ngerasa lupa tidur malam usaha tidur tapi yang hanya merem ber jam jam pules sedih karena dari kejadian ini yang ku pikirkan takut aku stress gil kecemasan aku benar sekali tangan suka tiba gemetar tolong teman barangkali seperti ini kira bagaimana iya bisa tidur,0
apa menikah mau dan sayan karuniai anak laki lahir normal alhamdulilah utuh kekurangan satupun terima di keluarga suami wajahnya ibunya ketemu dalam acara apapun cucu lain di uang anak nama anak ngerasa terus anak nenek jawabnya minta saja ibu ya allah skitnya masalah uang anak sudah mau tahun sikapnya tidak pernh berubah rasa aku dan suami selalu ada pas kedunya sakit makan tapi mereka tidak pernah bisa menghargai aku jujur aku sudah kesal sikapnya aku sakit karena sakit hati,apa menikah mau dan sayan karuniai anak laki lahir normal alhamdulilah utuh kekurangan satupun terima di keluarga suami wajahnya ibunya ketemu dalam acara apapun cucu lain di uang anak nama anak ngerasa terus anak nenek jawabnya minta saja ibu ya allah skitnya masalah uang anak sudah mau tahun sikapnya tidak pernh berubah rasa aku dan suami selalu ada pas kedunya sakit makan tapi mereka tidak pernah bisa menghargai aku jujur aku sudah kesal sikapnya aku sakit karena sakit hati,0
asalamualikum ngalamin rumah tangga selalu recokin orang tua sendiri di rong kesal kehidupan ku sih gapa kehidupan ku pas kadang kekurangan kali anak ku mengalah kalau orang tua ku butuh uang bahkan uang tabungan anak ku kasihkan sudah tahan dan tidak pusing harus nanggung biaya hidup tidak sih lumayanlah ukuran ekonomi suami ku yang hanya kuli bangunan lagi setoran bulan tolong harus gimana aku sudah malu sama suami ku suami ku tidak perhitungan aku malu gimana kan  tau sis hati tolong kasih solusinya terimakasih,asalamualikum ngalamin rumah tangga selalu recokin orang tua sendiri di rong kesal kehidupan ku sih gapa kehidupan ku pas kadang kekurangan kali anak ku mengalah kalau orang tua ku butuh uang bahkan uang tabungan anak ku kasihkan sudah tahan dan tidak pusing harus nanggung biaya hidup tidak sih lumayanlah ukuran ekonomi suami ku yang hanya kuli bangunan lagi setoran bulan tolong harus gimana aku sudah malu sama suami ku suami ku tidak perhitungan aku malu gimana kan tau sis hati tolong kasih solusinya terimakasih,0
sedikit bercerita semoga accjadi menikah suami juli kemarin posisi suami rumah jadi minggu bolak ke orang tua yang aku keluhkan aku betah tinggal di rumah mertua diri aku yang enakan stress takut sering ngeluh suami takut suami nambah pikiran ekonomi suami hancur baru resign tempat kerja hasil kerja seadanya mau tinggal di rumah orang tua ku suami kerja jauh dengan keadaan pp mengadakan uang untuk ongkos ingin ngontrak saja tapi belum punya uang saran aku bagaimana menghadapi situasi posisi saat ini,sedikit bercerita semoga accjadi menikah suami juli kemarin posisi suami rumah jadi minggu bolak ke orang tua yang aku keluhkan aku betah tinggal di rumah mertua diri aku yang enakan stress takut sering ngeluh suami takut suami nambah pikiran ekonomi suami hancur baru resign tempat kerja hasil kerja seadanya mau tinggal di rumah orang tua ku suami kerja jauh dengan keadaan pp mengadakan uang untuk ongkos ingin ngontrak saja tapi belum punya uang saran aku bagaimana menghadapi situasi posisi saat ini,0
