text,tokenized,cluster
si kalian bayangkan kematian lagi mikirin,si kalian bayangkan kematian lagi mikirin,2
mau merem kaget hasil debar debar  iya,mau merem kaget hasil debar debar iya,2
sudah menghirup udara segar nafas tidak plong,sudah menghirup udara segar nafas tidak plong,2
tubuh lemah lunglai berdaya minggu mohon solusinya teman,tubuh lemah lunglai berdaya minggu mohon solusinya teman,2
kambuh allah hampa emosi hampa cemasserasa kosong zemuanya,kambuh allah hampa emosi hampa cemasserasa kosong zemuanya,2
rutin minum obat sesuai anjuran dokter salam sehat pejuang anxiety,rutin minum obat sesuai anjuran dokter salam sehat pejuang anxiety,2
suka suara vokal mulai tanggal agustus,suka suara vokal mulai tanggal agustus,2
hampa lelah dengan ini perasaan lonely,hampa lelah dengan ini perasaan lonely,2
minum aprazoolam makin gelisah kmaren kmaren ini iya,minum aprazoolam makin gelisah kmaren kmaren ini iya,2
merasa sanggup ayuk ngegembel jln mau komen,merasa sanggup ayuk ngegembel jln mau komen,2
andai dulu kerja pabrik sekarang sebingung,andai dulu kerja pabrik sekarang sebingung,2
setelah pikir pikir  pmo jadi pengidap axienty,setelah pikir pikir pmo jadi pengidap axienty,2
halo kakak erik minum complex bagusnya minum siang malam,halo kakak erik minum complex bagusnya minum siang malam,2
ya pandangan pengelihatan seperti nyata sempoyongan,ya pandangan pengelihatan seperti nyata sempoyongan,2
habis olahraga ringan lega kena panik attak penyakit ii,habis olahraga ringan lega kena panik attak penyakit ii,2
dunia runtuh pas cek dokter dibilang kista pada,dunia runtuh pas cek dokter dibilang kista pada,2
obat psikiater membuatku cemas khawatir suatu,obat psikiater membuatku cemas khawatir suatu,2
ansos bertemu orang suka cemas berlebih keluar keringat,ansos bertemu orang suka cemas berlebih keluar keringat,2
dpet badan bergoyang seirama jntung hari ada jedax,dpet badan bergoyang seirama jntung hari ada jedax,2
rencana cek tensi jadi parno padahal rencana prgi,rencana cek tensi jadi parno padahal rencana prgi,2
leher berasa kecekik da berasa berat panas yang gni sih,leher berasa kecekik da berasa berat panas yang gni sih,2
adakah orang mau meminjam telinganya mendengarkan ceritaku,adakah orang mau meminjam telinganya mendengarkan ceritaku,2
info bolo tau obat sakit gigi dong gigi kropos goyang,info bolo tau obat sakit gigi dong gigi kropos goyang,2
cowok gampang ngajak nikah ketemu belum,cowok gampang ngajak nikah ketemu belum,2
selamat sore salam kenall semoga saling dukung sharring,selamat sore salam kenall semoga saling dukung sharring,2
tidak ngerasa badan goyang naik kapal seperti gempa,tidak ngerasa badan goyang naik kapal seperti gempa,2
ngatasin kepala kliengan lemes mual gimana,ngatasin kepala kliengan lemes mual gimana,2
masuk angin menyebabkan sesak nafas nafas serasa ditenggorokan,masuk angin menyebabkan sesak nafas nafas serasa ditenggorokan,2
bahkan tahu bilang kalau klinik gejalanya gimana,bahkan tahu bilang kalau klinik gejalanya gimana,2
baju olahraga baik putih yang hijau kebiruan bagus ya,baju olahraga baik putih yang hijau kebiruan bagus ya,2
tanya jual ginjal laku ya kira jual beli xiaomi,tanya jual ginjal laku ya kira jual beli xiaomi,2
yang ngonsumsi vitamin k ipi terus badan gemuk,yang ngonsumsi vitamin k ipi terus badan gemuk,2
kerjaan betah nunggu gajian apa langsung,kerjaan betah nunggu gajian apa langsung,2
punya stok obat anti depresan boleh sedikit saja,punya stok obat anti depresan boleh sedikit saja,2
punya pekerjaan diremehkan keluarga,punya pekerjaan diremehkan keluarga,2
drama korea sudah membuktikan ketika berdoa di gunung,drama korea sudah membuktikan ketika berdoa di gunung,2
gaenak badan bjr habis antri daftar shopee kalau pakai calo lumayan rb,gaenak badan bjr habis antri daftar shopee kalau pakai calo lumayan rb,2
saat aku sedang merindukan kertas horizontal berwarna merah,saat aku sedang merindukan kertas horizontal berwarna merah,2
omong jadi kerabat dekatnya atta halilintar hidupnya terjamin ya,omong jadi kerabat dekatnya atta halilintar hidupnya terjamin ya,2
berharap hari bertemu yang membuatku bahagia,berharap hari bertemu yang membuatku bahagia,2
sosialisasi takut kalau diketawain digoblok goblokin,sosialisasi takut kalau diketawain digoblok goblokin,2
bab takut bab keras keliengan menambahdi perus panas,bab takut bab keras keliengan menambahdi perus panas,2
bagian sakit orang sunda peres,bagian sakit orang sunda peres,2
perut kembung keras engap klyengan pulaada sama aku rasain,perut kembung keras engap klyengan pulaada sama aku rasain,2
dada kiri pegal tangan kalau gerakan atas pegal bngat,dada kiri pegal tangan kalau gerakan atas pegal bngat,2
oyah pemirsa tanya tidak kah makan duren penyakit anxety,oyah pemirsa tanya tidak kah makan duren penyakit anxety,2
yang lakukan mengalami kecemasan berlebih akibat pekerjaan,yang lakukan mengalami kecemasan berlebih akibat pekerjaan,2
hidupku rasnya datar makan sedikit bisa memenuhi inerd child ku,hidupku rasnya datar makan sedikit bisa memenuhi inerd child ku,2
kasihan orang patah hati lompat ccat haduh harap tenang sesulit apapun,kasihan orang patah hati lompat ccat haduh harap tenang sesulit apapun,2
cwok alasan padahal bilang mau pas libur,cwok alasan padahal bilang mau pas libur,2
diumur yang th adik baru lumayan teman sepi,diumur yang th adik baru lumayan teman sepi,2
cowok suka bakso urat kecuali nya ganti nya buang ganti o,cowok suka bakso urat kecuali nya ganti nya buang ganti o,2
barangkali loker kerja ngangur rumah ghibahin tetangga,barangkali loker kerja ngangur rumah ghibahin tetangga,2
punya orang tua toxic sodara toxic mati nyerah tekanan batin,punya orang tua toxic sodara toxic mati nyerah tekanan batin,2
timingnya tepat vihara akan dibangun rumah,timingnya tepat vihara akan dibangun rumah,2
musim muntah tempatku teman juga mengalaminya perut mual kembung,musim muntah tempatku teman juga mengalaminya perut mual kembung,2
rumah beban keluarga rantauan jadi tulang punggung keluarga,rumah beban keluarga rantauan jadi tulang punggung keluarga,2
mata ngantuk bangettapi tidur takutt bgtditambah cemas engap,mata ngantuk bangettapi tidur takutt bgtditambah cemas engap,2
anak anak buka buku ppkn halaman betapa menghargai manusia,anak anak buka buku ppkn halaman betapa menghargai manusia,2
badan gerak seirama detak jantung ea sertai cemas takut gelisah,badan gerak seirama detak jantung ea sertai cemas takut gelisah,2
santai nonton bola eeh ada angin ada hujan panik serang,santai nonton bola eeh ada angin ada hujan panik serang,2
terkadang heran dengan manusia manusia kenapa umur ditanya,terkadang heran dengan manusia manusia kenapa umur ditanya,2
maret sekarang bisa sembuh ndk enaknya enaknya,maret sekarang bisa sembuh ndk enaknya enaknya,2
allah jagalah kewarasan ku ema merawat nenek ku telah pikun,allah jagalah kewarasan ku ema merawat nenek ku telah pikun,2
quotes tuhan memberikan ujian cobaan orang percaya,quotes tuhan memberikan ujian cobaan orang percaya,2
terkadang heran dengan manusia manusia kenapa umur ditanya,terkadang heran dengan manusia manusia kenapa umur ditanya,2
allhamdulilah banyak bersyukur segala takdir allah,allhamdulilah banyak bersyukur segala takdir allah,2
luka paling dan menyakitkan ketika sudah beranjak dewasa,luka paling dan menyakitkan ketika sudah beranjak dewasa,2
nutrisi wajib dibawa kemanapun kapanpun penderita asam lambung,nutrisi wajib dibawa kemanapun kapanpun penderita asam lambung,2
kumat sih anxety seperti bisikan mati takuutttt,kumat sih anxety seperti bisikan mati takuutttt,2
info buat ngatasin nafas begah ngomong dikit serasa ngos,info buat ngatasin nafas begah ngomong dikit serasa ngos,2
quotes tuhan memberikan ujian cobaan orang percaya,quotes tuhan memberikan ujian cobaan orang percaya,2
perut nyaman sembelit apakah yang bentuk fases normal,perut nyaman sembelit apakah yang bentuk fases normal,2
merasakan sakit lambung anxiety skarng kolesterol ambeien,merasakan sakit lambung anxiety skarng kolesterol ambeien,2
di yang susah nelen seperti ganjel amandel sih amandel,di yang susah nelen seperti ganjel amandel sih amandel,2
konten membuat kebih membaik sembuh semoga bermanfaat teman,konten membuat kebih membaik sembuh semoga bermanfaat teman,2
kebangun cemas nyari teman dsini barangkali yang melek,kebangun cemas nyari teman dsini barangkali yang melek,2
penyakit aslam susah disembuhkan silahkan disimak semoga bermanfaat,penyakit aslam susah disembuhkan silahkan disimak semoga bermanfaat,2
senyum salah senjata ampuh teman berperang fobsos,senyum salah senjata ampuh teman berperang fobsos,2
berjuang dan menaruh harapan hanya pelampiasan,berjuang dan menaruh harapan hanya pelampiasan,2
nyeri otot badan pegel gaenak tidak beraktivitas,nyeri otot badan pegel gaenak tidak beraktivitas,2
anjing aku muntah aslam sudah perjalanan gunung kedinginan,anjing aku muntah aslam sudah perjalanan gunung kedinginan,2
tanya kalau psikiater bpjs pengambilan obatnya bayar,tanya kalau psikiater bpjs pengambilan obatnya bayar,2
dirujuk rs medan sosduh deg aku lihat guewalau scaning penyakit,dirujuk rs medan sosduh deg aku lihat guewalau scaning penyakit,2
jakarta semakin panas juga disebabkan permukaan tanah turun,jakarta semakin panas juga disebabkan permukaan tanah turun,2
suka orang biasanya ngefans tapi giliran disukai,suka orang biasanya ngefans tapi giliran disukai,2
sos kata semangat dong ngerasa down ini putus pasangan,sos kata semangat dong ngerasa down ini putus pasangan,2
rumah  adil adikku mencuri hukumannya itu,rumah adil adikku mencuri hukumannya itu,2
ada jantungnya di tekan dan mikirnya jantungan,ada jantungnya di tekan dan mikirnya jantungan,2
mikir apakah akan sukses karir terwujud cita usia kepala,mikir apakah akan sukses karir terwujud cita usia kepala,2
duduk berdiri pusing langsung keleyengan ya obatnya,duduk berdiri pusing langsung keleyengan ya obatnya,2
kalian meresmikan bakat menyanyi bakat jarang orang miliki,kalian meresmikan bakat menyanyi bakat jarang orang miliki,2
ada teman pernah hipnoterapi anxieti disorder mohon info donk,ada teman pernah hipnoterapi anxieti disorder mohon info donk,2
baru bangun aslam meningkat jadinya muncul sensasi,baru bangun aslam meningkat jadinya muncul sensasi,2
kegiatan yasinan malam jumat bisa bersosialisasi ini pykit hilang,kegiatan yasinan malam jumat bisa bersosialisasi ini pykit hilang,2
susah yah bab keras lagi perut gasnya keliengan parah,susah yah bab keras lagi perut gasnya keliengan parah,2
saja sinih badan gerak seirama detak jantung mari ngumpul,saja sinih badan gerak seirama detak jantung mari ngumpul,2
izin  adakah disini dada kanan pinggir deket ketiak nyeri,izin adakah disini dada kanan pinggir deket ketiak nyeri,2
keliatan kerja depan orang kadang dibilang halah kitu sudah ngos ngosan,keliatan kerja depan orang kadang dibilang halah kitu sudah ngos ngosan,2
cari cwe buat seriusan susah ya gen z kebanyakan kah,cari cwe buat seriusan susah ya gen z kebanyakan kah,2
cari cwe buat seriusan susah ya gen z kebanyakan kah,cari cwe buat seriusan susah ya gen z kebanyakan kah,2
sih solusi pusing lemes kliyengan oleng suntuk bisa aktvtas jd,sih solusi pusing lemes kliyengan oleng suntuk bisa aktvtas jd,2
postingan  grup banyak sama keluhan diriku,postingan grup banyak sama keluhan diriku,2
umur masih enggan deketin cewek gara faktor ekonomi normal ya,umur masih enggan deketin cewek gara faktor ekonomi normal ya,2
aku bangkit keterpurukan mau nyari kesibukan kena,aku bangkit keterpurukan mau nyari kesibukan kena,2
semakin kalau kopi pribadi branding kali dinotice perusahaan,semakin kalau kopi pribadi branding kali dinotice perusahaan,2
coba minum dulu resep mudah mudahan mulut asam pahit,coba minum dulu resep mudah mudahan mulut asam pahit,2
tidak tidur suaranyabawa senang mangatsss absen komen,tidak tidur suaranyabawa senang mangatsss absen komen,2
dirujuk rs medan sos aduh deg aku lihat aku hanya scaning penyakit,dirujuk rs medan sos aduh deg aku lihat aku hanya scaning penyakit,2
adakah yang recomend film seputar depresi bisa endingnya senang,adakah yang recomend film seputar depresi bisa endingnya senang,2
pernyataan dungu badan bisa stress kontrol syaraf yah otak,pernyataan dungu badan bisa stress kontrol syaraf yah otak,2
kasian tetangga gagal nikah kalinya ini dp sewa gedung n catering,kasian tetangga gagal nikah kalinya ini dp sewa gedung n catering,2
sudah brp botol minyak angin kupakai kalau pusing itu obatnya,sudah brp botol minyak angin kupakai kalau pusing itu obatnya,2
aku nyanyi lagu rungkad kopdarnya berhasil digelar sekarang,aku nyanyi lagu rungkad kopdarnya berhasil digelar sekarang,2
maaf menyimpang grupkasih paham kakak kakak motor matic jenis fino,maaf menyimpang grupkasih paham kakak kakak motor matic jenis fino,2
tidak setiap bangun tidur badannya gemetaran lemas tidurnya,tidak setiap bangun tidur badannya gemetaran lemas tidurnya,2
ku rasakan badanku keringatan panas kedinginan aneh,ku rasakan badanku keringatan panas kedinginan aneh,2
maaf menyimpang grup kasih paham kakak kakak motor matic jenis fino,maaf menyimpang grup kasih paham kakak kakak motor matic jenis fino,2
baru pisikiater beri resep obat clobazam merek halal tidak rasa,baru pisikiater beri resep obat clobazam merek halal tidak rasa,2
sarapan kalinya  makan kali sehari lekas sembuh semua,sarapan kalinya makan kali sehari lekas sembuh semua,2
kambuh dihujan deras ini menderita tuhan perutku begah dan pusing,kambuh dihujan deras ini menderita tuhan perutku begah dan pusing,2
kliyengan berhenti hari muncul info ngilangin sudah senior,kliyengan berhenti hari muncul info ngilangin sudah senior,2
enak kumpul taman sehati anxiety nyolek langsung gas kontrakan sueeee,enak kumpul taman sehati anxiety nyolek langsung gas kontrakan sueeee,2
sembuh gerd dispepsia pola makan p erik wibowo simak habis teman,sembuh gerd dispepsia pola makan p erik wibowo simak habis teman,2
ada gigi tajam membuat lidah sakit tolong solusinya,ada gigi tajam membuat lidah sakit tolong solusinya,2
sering sariawan sariawan sebulan kali makan jd tidak selera,sering sariawan sariawan sebulan kali makan jd tidak selera,2
pacar punya uang trnyata tidak galau fokus diri sndiri,pacar punya uang trnyata tidak galau fokus diri sndiri,2
ide agar bakat dance tetap berlanjut bukan tempat aku,ide agar bakat dance tetap berlanjut bukan tempat aku,2
solusi tman gimana atasi sesak nafas pendekkk nafass terasaa dalamm,solusi tman gimana atasi sesak nafas pendekkk nafass terasaa dalamm,2
pernah kena vertigo sekarang kliyengan pikir jadinya,pernah kena vertigo sekarang kliyengan pikir jadinya,2
badan otak hanya mandi ngeluarkan hormon adrenalin goblokkkk,badan otak hanya mandi ngeluarkan hormon adrenalin goblokkkk,2
merasa badan mriang dingin kna air lemass nafsu mkan brkurang,merasa badan mriang dingin kna air lemass nafsu mkan brkurang,2
brobat di lawan kluar rumah mari hefy bahagia harus mahal,brobat di lawan kluar rumah mari hefy bahagia harus mahal,2
pacar punya uang trnyata tidak galau fokus diri sndiri,pacar punya uang trnyata tidak galau fokus diri sndiri,2
yang gampang kesal ya stlh aktifitas jantung detaknya kenceng,yang gampang kesal ya stlh aktifitas jantung detaknya kenceng,2
kalau teman ngelawak tawa terusan terkontrol gimana,kalau teman ngelawak tawa terusan terkontrol gimana,2
penderita anxiety sensitif mendengar berita buruk langsung tremor,penderita anxiety sensitif mendengar berita buruk langsung tremor,2
pikiran negatif menghampirimu tips nyajadi pikiran itu gelas,pikiran negatif menghampirimu tips nyajadi pikiran itu gelas,2
dunia keras untukku untukmu mau lenyap masa yang hancur,dunia keras untukku untukmu mau lenyap masa yang hancur,2
paman ada uang sopan menghargai ada uang biarin tahi,paman ada uang sopan menghargai ada uang biarin tahi,2
katakan ada instan mie instan butuh proses kita makan,katakan ada instan mie instan butuh proses kita makan,2
adakah yang dilakukan jadi bahan pelampiasan emosi marah hilang,adakah yang dilakukan jadi bahan pelampiasan emosi marah hilang,2
kerja takut depan suram kerja insecure kurus bisa bergaul,kerja takut depan suram kerja insecure kurus bisa bergaul,2
lidah panas tenggorokan panaslangit langit mulut panasbibir panas iya gerd,lidah panas tenggorokan panaslangit langit mulut panasbibir panas iya gerd,2
