text,tokenized,cluster
ngatasi darah sama apa saja harus cegah,ngatasi darah sama apa saja harus cegah,3
kulit kepala berasa ngilu kalau tidur tekan aga sakit,kulit kepala berasa ngilu kalau tidur tekan aga sakit,3
iya makan rambutan aslam tidak nahan emosi,iya makan rambutan aslam tidak nahan emosi,3
tanggal muda semangat yang bangun pagi pulang sore,tanggal muda semangat yang bangun pagi pulang sore,3
pendiam jadi suka menyendiri takut remehkan,pendiam jadi suka menyendiri takut remehkan,3
selamat mlm penghuni grup semoga penyakit bisa cpat sembuh,selamat mlm penghuni grup semoga penyakit bisa cpat sembuh,3
hemz besty gimana dibercandain pdktan ke kua,hemz besty gimana dibercandain pdktan ke kua,3
teman tensi darah kira makan minum selain obat,teman tensi darah kira makan minum selain obat,3
punya puluhan juta coba punya cewek susah,punya puluhan juta coba punya cewek susah,3
saja niat buat rujak kedondong mulai sensasi,saja niat buat rujak kedondong mulai sensasi,3
allah perut nyaman kalih adakah atu meredahkanya,allah perut nyaman kalih adakah atu meredahkanya,3
ciri ciri depresi apa dan mana mengobatii,ciri ciri depresi apa dan mana mengobatii,3
fobsos minim sosialisai n rentan penyakit hati,fobsos minim sosialisai n rentan penyakit hati,3
tidak tahan hidung sakit dan pusing menerus,tidak tahan hidung sakit dan pusing menerus,3
magrib saja muncul pikir seram tidak tenang allah,magrib saja muncul pikir seram tidak tenang allah,3
hidup luar negeri saja hidup indonesia,hidup luar negeri saja hidup indonesia,3
di sinih setiap detak jantung nya kenceng,di sinih setiap detak jantung nya kenceng,3
allah jantung loncat oleng mau copot jantungku lemas,allah jantung loncat oleng mau copot jantungku lemas,3
tolong panik jedag jedug tolong kakak mesti gimna,tolong panik jedag jedug tolong kakak mesti gimna,3
lu bro tidak sendiri halah saja sendiri,lu bro tidak sendiri halah saja sendiri,3
kalian apa sekaligus doa buat sendiri,kalian apa sekaligus doa buat sendiri,3
alhamdulilah sering lihat motivasi saran grup,alhamdulilah sering lihat motivasi saran grup,3
kalian masalah kalian menenangkan kalian gimana,kalian masalah kalian menenangkan kalian gimana,3
ciri ciri katany dengan serangan jantung itu,ciri ciri katany dengan serangan jantung itu,3
lagi aku benci takut apapun jadi plonga plongo,lagi aku benci takut apapun jadi plonga plongo,3
bahkan meraskaan dan banya sensasi lainnya,bahkan meraskaan dan banya sensasi lainnya,3
teman mngapa akhir mimpi orang sama berulang ulang,teman mngapa akhir mimpi orang sama berulang ulang,3
memilih kerjaan di kerjain serba juga enak,memilih kerjaan di kerjain serba juga enak,3
minta tolong gampangin minta tolong malah marah,minta tolong gampangin minta tolong malah marah,3
ayo mau beli obat anxiety inbok bahan langsung rs,ayo mau beli obat anxiety inbok bahan langsung rs,3
sangat menggangu kita mengalami perubahan suasana hati,sangat menggangu kita mengalami perubahan suasana hati,3
kenapa masih pengangguran bergantung orang tua,kenapa masih pengangguran bergantung orang tua,3
depresi kota orang sakit mana kerja rendahin,depresi kota orang sakit mana kerja rendahin,3
makan ubi cocok diperut jagan lupa makan teman,makan ubi cocok diperut jagan lupa makan teman,3
depresi kota orang sakit mana kerja rendahin,depresi kota orang sakit mana kerja rendahin,3
curhat yok sharing gerd anxiety psikosomatik sudah sembuh,curhat yok sharing gerd anxiety psikosomatik sudah sembuh,3
perut perih punggung panas nafas plong mata buram pikiran kacau,perut perih punggung panas nafas plong mata buram pikiran kacau,3
tidak di dulu badannya gemuk jadi kurus,tidak di dulu badannya gemuk jadi kurus,3
habis makan pisang kepok mengkal aslam kambuh tidak cocok,habis makan pisang kepok mengkal aslam kambuh tidak cocok,3
yang sakit kepala sampai mata ruku sujud,yang sakit kepala sampai mata ruku sujud,3
efek minum vit complex habis minum jadi nyaman,efek minum vit complex habis minum jadi nyaman,3
tanya sudah hari sedih perih laper,tanya sudah hari sedih perih laper,3
habis hujan langsung kumat nyeri uluhati nesegg aduh,habis hujan langsung kumat nyeri uluhati nesegg aduh,3
hari ada acara nikahan malas rasanya orang,hari ada acara nikahan malas rasanya orang,3
isi kepala ini seperti gemuruh aaaaaarrrrrrhhhhhggggg,isi kepala ini seperti gemuruh aaaaaarrrrrrhhhhhggggg,3
malam minggu apa aku libur kerja rebahan main hp,malam minggu apa aku libur kerja rebahan main hp,3
lepas obat alprazolam gimana saya konsumsi obat,lepas obat alprazolam gimana saya konsumsi obat,3
seminggu sepupu menikah berasa sebentar aku mau mati,seminggu sepupu menikah berasa sebentar aku mau mati,3
teman dong wajar sih jam kerja jam dengan gaji,teman dong wajar sih jam kerja jam dengan gaji,3
sudah enakan gara habis sholat subuh mimpi buruk pikiran kemana,sudah enakan gara habis sholat subuh mimpi buruk pikiran kemana,3
iya obat mau bab tersiksa rasaku perut ku begah,iya obat mau bab tersiksa rasaku perut ku begah,3
maaf kakak tanya bayar bpjs telat tanggal ya,maaf kakak tanya bayar bpjs telat tanggal ya,3
mau gabung grup khusus cewek inbox ya,mau gabung grup khusus cewek inbox ya,3
seburuk dimata orang sudah arti hidup aku,seburuk dimata orang sudah arti hidup aku,3
indikator terdapat banyak cewek orang jambi seiman,indikator terdapat banyak cewek orang jambi seiman,3
hidup lagi hancur masalah dimasa merapat kakak www,hidup lagi hancur masalah dimasa merapat kakak www,3
sini yang suka perut mules melilit perih panas ulu hati,sini yang suka perut mules melilit perih panas ulu hati,3
sedih nganggur terlalu tiap malam begadang tau apa,sedih nganggur terlalu tiap malam begadang tau apa,3
habis makan mulut asam hidung mampet sebelah dada enak takut,habis makan mulut asam hidung mampet sebelah dada enak takut,3
obat psikiater ku hilang aaaah cemas panik karuan bantu mee,obat psikiater ku hilang aaaah cemas panik karuan bantu mee,3
tenang teman besok hanya ilusi,tenang teman besok hanya ilusi,3
adakah makan durian itu sesak kliyengan solusinya,adakah makan durian itu sesak kliyengan solusinya,3
teman sekolah usianya muda aku pada kerjaan,teman sekolah usianya muda aku pada kerjaan,3
anak nangis sebab khawatir jadi kepikiran mati,anak nangis sebab khawatir jadi kepikiran mati,3
menjalani hidup luar sulit dan terpaksa kuat,menjalani hidup luar sulit dan terpaksa kuat,3
ya kaki tangan ketika tidur malam pegal pegal,ya kaki tangan ketika tidur malam pegal pegal,3
dsini yang cari jodoh hehesiapa tau suport sama,dsini yang cari jodoh hehesiapa tau suport sama,3
merasakn pugung panas badan lemes getar,merasakn pugung panas badan lemes getar,3
kerja tapi tertekan bawaannya stress cemas ini skizo,kerja tapi tertekan bawaannya stress cemas ini skizo,3
suami tanggung lahir batinada suami seperti janda,suami tanggung lahir batinada suami seperti janda,3
kerja tapi tertekan bawaannya stress cemas ini skizo,kerja tapi tertekan bawaannya stress cemas ini skizo,3
gerd anxiety psikomatis ada ambeien,gerd anxiety psikomatis ada ambeien,3
maaf tanya pisang mentah aman ya gerd di rebus,maaf tanya pisang mentah aman ya gerd di rebus,3
izin apakah kita gerd pasti anxiety sebaliknya,izin apakah kita gerd pasti anxiety sebaliknya,3
kerja langsung sesak nafas ngos ngosan,kerja langsung sesak nafas ngos ngosan,3
takut bangat tiba ditangan yang bulat bengkak nyeri dtekan,takut bangat tiba ditangan yang bulat bengkak nyeri dtekan,3
aduh enak merem nidurin anak sensasi kecekik panik aku,aduh enak merem nidurin anak sensasi kecekik panik aku,3
suntuk kali hidup sos keluar motor ada tambah fobsos,suntuk kali hidup sos keluar motor ada tambah fobsos,3
mungkin orang sampai puluhan depresi anxieti tidak,mungkin orang sampai puluhan depresi anxieti tidak,3
perasaan enak detak jantung kenceng salu mimpi aneh apa,perasaan enak detak jantung kenceng salu mimpi aneh apa,3
ada tangan suka tiba gemeteran gituh kenapa,ada tangan suka tiba gemeteran gituh kenapa,3
cerita sdikit minta tanggapannya pernh menikah punya anak,cerita sdikit minta tanggapannya pernh menikah punya anak,3
halo kakak erik telapak tangan panas di sebapkan apa,halo kakak erik telapak tangan panas di sebapkan apa,3
hanya yang tdur kyak kaget karena smua stress,hanya yang tdur kyak kaget karena smua stress,3
penyakit hati pikiran obatnya konsultasi kemana setres,penyakit hati pikiran obatnya konsultasi kemana setres,3
adakah ngalamin hb rendah apa yang pernah di rasain,adakah ngalamin hb rendah apa yang pernah di rasain,3
ada sering tangan tiba gemeteran hanya sebelah gituh,ada sering tangan tiba gemeteran hanya sebelah gituh,3
yang lakuin hidup kalian sudah guna putus asa,yang lakuin hidup kalian sudah guna putus asa,3
barangkali yang butuh isinyaalprazolamriklona fluoxetin pejuanganxiety,barangkali yang butuh isinyaalprazolamriklona fluoxetin pejuanganxiety,3
dibawah dada kiri nyut tan yang takut sampai panick serang,dibawah dada kiri nyut tan yang takut sampai panick serang,3
ada punya gerd enxiety gejala kalian rasakan gimana,ada punya gerd enxiety gejala kalian rasakan gimana,3
seram klu ada sensasi sesak aduh takut mati jd mnjadi,seram klu ada sensasi sesak aduh takut mati jd mnjadi,3
sering pada aku sndiri aku lahir kdunia,sering pada aku sndiri aku lahir kdunia,3
disini tidak kentut buang air kadang sekali,disini tidak kentut buang air kadang sekali,3
kepala panas rasanya tertekan otak,kepala panas rasanya tertekan otak,3
yang tidur kebangun dan dengar suara burung cuing malam,yang tidur kebangun dan dengar suara burung cuing malam,3
sini adakah sering mimpi hajatan lihat pelaminan luar rumah,sini adakah sering mimpi hajatan lihat pelaminan luar rumah,3
depresi habis dtinggal pacarku meninggal dunia kecelakaan kerja,depresi habis dtinggal pacarku meninggal dunia kecelakaan kerja,3
pikir takut gila takut hilang kendali parno takut butuh solusi,pikir takut gila takut hilang kendali parno takut butuh solusi,3
gimana teman mengatasi gerd anxiety psikomatis saat musim hujan,gimana teman mengatasi gerd anxiety psikomatis saat musim hujan,3
kepala panas rasanya tertekan otak,kepala panas rasanya tertekan otak,3
yang ngalamin kliengan perut kembung nafas pendek mual lemes,yang ngalamin kliengan perut kembung nafas pendek mual lemes,3
yang kalian lakuin dunia tidak berpihak kalian,yang kalian lakuin dunia tidak berpihak kalian,3
bingung berasa berbeda sulit komunikasi orang normal,bingung berasa berbeda sulit komunikasi orang normal,3
sakit ulu hati sebelah kiri area jantung sendawa tiba hilang,sakit ulu hati sebelah kiri area jantung sendawa tiba hilang,3
bosan terus kesal kalau bersosialisasisering bully,bosan terus kesal kalau bersosialisasisering bully,3
suka ngomong orang menyendiri parah nya bunuh saja,suka ngomong orang menyendiri parah nya bunuh saja,3
klu sejalan pasangan sulit penyakit sembuh iya teman,klu sejalan pasangan sulit penyakit sembuh iya teman,3
tiduran kena asam lambung orang sorotan pengikut sorotan,tiduran kena asam lambung orang sorotan pengikut sorotan,3
disungai kumat cemas sesak hadehh jauh rumah,disungai kumat cemas sesak hadehh jauh rumah,3
mengherankan penderita anxiety takut psikiater diapa kok,mengherankan penderita anxiety takut psikiater diapa kok,3
yang kambuh kambuh cht sayaaa insyaallah sembuh,yang kambuh kambuh cht sayaaa insyaallah sembuh,3
assalamualaikum di ada kosumsi cuka apel asam lambung,assalamualaikum di ada kosumsi cuka apel asam lambung,3
ribet tidur padahal obat brapakali minum melek,ribet tidur padahal obat brapakali minum melek,3
minum obat pskiater racikan boleh minum antasida iya kakak,minum obat pskiater racikan boleh minum antasida iya kakak,3
sudah paham konsep kehidupan kematian apa sudah mati,sudah paham konsep kehidupan kematian apa sudah mati,3
kasih obat sikiater mnum cemas jantung dbar,kasih obat sikiater mnum cemas jantung dbar,3
ada orang karawang ayo curhat kejiwaan cepat cepat waras,ada orang karawang ayo curhat kejiwaan cepat cepat waras,3
adakah yang sudah sore bawaannya ngantuk berat,adakah yang sudah sore bawaannya ngantuk berat,3
makan selesai jam nasi mau lagi nyangkut leher,makan selesai jam nasi mau lagi nyangkut leher,3
gimana ngilanginnya takut mati menghantui down nangis jdnya,gimana ngilanginnya takut mati menghantui down nangis jdnya,3
kalau mlm tidur kumat pikirannya kemana cemas panik,kalau mlm tidur kumat pikirannya kemana cemas panik,3
tidak sini sakit sinusitis yang rasakn obatx,tidak sini sakit sinusitis yang rasakn obatx,3
bantu teman terjebak aku ngefans orang kan ku deketin,bantu teman terjebak aku ngefans orang kan ku deketin,3
yang tangannya merah kah ada apa merah,yang tangannya merah kah ada apa merah,3
lagi angin kencang dingin pas masuk ashar jadi parno,lagi angin kencang dingin pas masuk ashar jadi parno,3
yang kah terasa sensasi dalam kepala jd pikir kemana,yang kah terasa sensasi dalam kepala jd pikir kemana,3
waduhh mau berangkat kampung cemas psikosomatis sensasi solusi,waduhh mau berangkat kampung cemas psikosomatis sensasi solusi,3
kecil takut orang gila malah yang gila membagongkan,kecil takut orang gila malah yang gila membagongkan,3
air rebusan beras air tajin untuk obat gerd foto airtajin obatgerd,air rebusan beras air tajin untuk obat gerd foto airtajin obatgerd,3
allah perasaan aneh pandangan kliyengan kadang kesemutan,allah perasaan aneh pandangan kliyengan kadang kesemutan,3
bulan puasa senang malah takut jatuh badannya yang,bulan puasa senang malah takut jatuh badannya yang,3
ada sembuh depresi anxieti teman tips donk teman,ada sembuh depresi anxieti teman tips donk teman,3
kedinginan kepanasan malam ya allah penyakit sebetulnya,kedinginan kepanasan malam ya allah penyakit sebetulnya,3
cek tiroid kasih dari gimana hasil kyak mksih sbelumnya,cek tiroid kasih dari gimana hasil kyak mksih sbelumnya,3
makan terus tidak mantang ko tubuh kecil beginih,makan terus tidak mantang ko tubuh kecil beginih,3
depresi fobsos pikiran kosong pikiran negatif dikamar hanya makan tidur,depresi fobsos pikiran kosong pikiran negatif dikamar hanya makan tidur,3
iya allah iya rabb dada kiri  narik nafas tertekan,iya allah iya rabb dada kiri narik nafas tertekan,3
sakit perut sblh kiri nusuk nyelekit hilang timbul sudah makan,sakit perut sblh kiri nusuk nyelekit hilang timbul sudah makan,3
jam segini cemas adrenalin mendesir masuk jantung deg,jam segini cemas adrenalin mendesir masuk jantung deg,3
tahi penyakit mental illness lebih berat ketimbang sakit fisik maaf,tahi penyakit mental illness lebih berat ketimbang sakit fisik maaf,3
kegiatan yang lakukan hari dirumah tidur main hp,kegiatan yang lakukan hari dirumah tidur main hp,3
semakin aku sebenarnya memboikot orang indonesia,semakin aku sebenarnya memboikot orang indonesia,3
ngerasain bingung itu halusinasi tidur memang mimpi,ngerasain bingung itu halusinasi tidur memang mimpi,3
merasakan sesak lari ke kepala jd kenceng,merasakan sesak lari ke kepala jd kenceng,3
gara semalem susah tidur pagi lemes sempoyongan perasaan mau mati,gara semalem susah tidur pagi lemes sempoyongan perasaan mau mati,3
cepat pergi rumah malas tetangga toxic belum kerjaan,cepat pergi rumah malas tetangga toxic belum kerjaan,3
yang semua anak perhatian sebagai orangtuanya,yang semua anak perhatian sebagai orangtuanya,3
dada kiri nyelekit tahi ini penyakit aneh nda nyaman,dada kiri nyelekit tahi ini penyakit aneh nda nyaman,3
nyepeda motor langsung panci serang pikiran kacau hasil lagi,nyepeda motor langsung panci serang pikiran kacau hasil lagi,3
hidung mampet dahak hilang hilang pilek sembuh sembuh yang,hidung mampet dahak hilang hilang pilek sembuh sembuh yang,3
pusing penyakit apalagi kuota ada hp yang menemaniku,pusing penyakit apalagi kuota ada hp yang menemaniku,3
ya allah stiap berobat cemas panik etek mau obatin,ya allah stiap berobat cemas panik etek mau obatin,3
yang minum obat psikiatri blh pengalaman kali minum obat,yang minum obat psikiatri blh pengalaman kali minum obat,3
ada suka ngebolang cari loker bingung aku orangnya fobsos,ada suka ngebolang cari loker bingung aku orangnya fobsos,3
ada sedang merasakan kaki tangan kesemutan mau kram,ada sedang merasakan kaki tangan kesemutan mau kram,3
saat apakah mempunyai teman dunia nyata aku tahu,saat apakah mempunyai teman dunia nyata aku tahu,3
